nombre,tienda,precio,estrellas,reviews,descripcion,especificaciones,categoria,categoria_path,url,imagen,sku,score
"Legion Go 8 (8"" AMD)",Lenovo,1935998.01,4.6,580.0,Disfrutá de imágenes impresionantes en la pantalla PureSight Gaming con colores vibrantes y detalles nítidos para que cada partida se vea increíble Los mandos TrueStrike meticulosamente diseñados te ofrecen precisión y comodidad en cada movimiento Cambiá de estilo de juego con múltiples modos pensados para adaptarse a cualquier entorno estés donde estés Accedé a todos tus títulos desde Legion Space que reúne tu biblioteca en un solo lugar para que tengas todo al alcance Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador AMD Ryzen™ Z1 Extreme (3,30 GHz hasta 5,10 GHz)', 'Sistema operativo': 'Windows 11 Home idioma único 64', 'Tarjeta gráfica': 'Gráficos AMD Radeon™ integrados', 'Memoria total': '16 GB LPDDR5X-7500MT/s (soldado)', 'Unidad de disco primaria': '512 GB SSD M.2 2242 PCIe Gen4 TLC', 'Tipo de pantalla': '8,8"" WQXGA (2560 x 1600), IPS, brillante, táctil, 97 % DCI-P3, 500 nits, 144 Hz', 'Garantía': '1 año servicio de recogida o con transporte'}",Notebooks,"['ROOTPMI', 'laptops', 'legion-laptops', 'handheld', 'LEN106G0001']",/p/notebooks/legion-laptops/serie-handheld/Legion-Go/83e10013ar,https://p1-ofp.static.pub//medias/25972503202_LegionGOIMG_202308181023321697392502301.png,83E10013AR_f31ab1f1b6026-4f65-9ed9-0142293b720b,4.38371212121212
"Legion Go S (8"" AMD)",Lenovo,1349998.0,3.6,30.0,Destruye los mejores juegos con las plataformas exclusivas AMD Ryzen Z2 Go y Z1 Extreme Ve todo el campo de batalla en una pantalla WUXGA Lenovo PureSight de 8 Juega con precisión con los controladores Legion TrueStrike y los gatillos de disparo ajustables Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador AMD Ryzen™ Z2 GO (3,00 GHz hasta 4,30 GHz)', 'Sistema operativo': 'Windows 11 Home idioma único 64', 'Tarjeta gráfica': 'Gráficos AMD Radeon™ integrados', 'Memoria total': '16 GB LPDDR5X-6400MT/s (soldado)', 'Unidad de disco primaria': '512 GB SSD M.2 2242 PCIe Gen4 TLC', 'Tipo de pantalla': '8"" WUXGA (1920 x 1200), IPS, brillante, táctil, 100 % sRGB, 500 nits, 120 Hz', 'Garantía': '1 año servicio de recogida o con transporte'}",Notebooks,"['ROOTPMI', 'laptops', 'legion-laptops', 'handheld', 'LEN106G0002']",/p/notebooks/legion-laptops/serie-handheld/Legion-Go-S/83l30002ar,https://p1-ofp.static.pub/medias/26925398403_LegionGOS_202501080230181736689462715.png,83L30002AR_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.2378787878787882
"Legion Pro 5 Gen 10 (16"" AMD) GeForce RTX™ 5060",Lenovo,3139999.01,4.8,7.0,Impulsa tus conquistas en los videojuegos con los procesadores AMD Ryzen serie 8000 Gráficos NVIDIA GeForce RTX serie 50 con funciones innovadoras de IA Lenovo AI Engine para optimizar el sistema en tiempo real en los videojuegos y más allá Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador AMD Ryzen™ 7 8745HX (3,60 GHz hasta 5,10 GHz)', 'Sistema operativo': 'Windows 11 Home idioma único 64', 'Tarjeta gráfica': 'GPU para equipo portátil NVIDIA® GeForce RTX™ 5060 8GB GDDR7', 'Memoria total': '32 GB DDR5-5200MT/s (SODIMM)(2 x 16 GB)', 'Unidad de disco primaria': '1 TB SSD M.2 2242 PCIe Gen4 TLC', 'Tipo de pantalla': '16"" WQXGA (2560 x 1600), OLED, brillante, sin capacidad táctil, HDR 1000 negro verdadero, 100 % DCI-P3, 500 nits, 165 Hz, luz azul baja', 'Garantía': '1 año Premium Care'}",Notebooks,"['ROOTPMI', 'laptops', 'legion-laptops', 'legion-pro-series', 'LEN101G0041']",/p/notebooks/legion-laptops/legion-serie-pro/Legion-Pro-5-Gen-10-16-inch-AMD/83lt003kar,https://p1-ofp.static.pub/medias/26917889454_Legion_Pro_5i_10_RGB_202501030937101752833491041.png,83LT003KAR_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.238544321721892
"Legion Pro 5 Gen 10 (16"" AMD) GeForce RTX™ Serie 50 ¡Personalizable!",Lenovo,3125819.07,4.8,7.0,Impulsa tus conquistas en los videojuegos con los procesadores AMD Ryzen serie 8000 Gráficos NVIDIA GeForce RTX serie 50 con funciones innovadoras de IA Lenovo AI Engine para optimizar el sistema en tiempo real en los videojuegos y más allá Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador AMD Ryzen™ 7 8745HX (3,60 GHz hasta 5,10 GHz)', 'Sistema operativo': 'Windows 11 Home idioma único 64', 'Tarjeta gráfica': 'GPU para equipo portátil NVIDIA® GeForce RTX™ 5060 8GB GDDR7', 'Memoria total': '16 GB DDR5-5200MT/s (SODIMM)', 'Unidad de disco primaria': '1 TB SSD M.2 2242 PCIe Gen4 TLC', 'Tipo de pantalla': '16"" WQXGA (2560 x 1600), OLED, brillante, sin capacidad táctil, HDR 1000 negro verdadero, 100 % DCI-P3, 500 nits, 165 Hz, luz azul baja', 'Garantía': '1 año Premium Care'}",Notebooks,"['ROOTPMI', 'laptops', 'legion-laptops', 'legion-pro-series', 'LEN101G0041']",/p/notebooks/legion-laptops/legion-serie-pro/Legion-Pro-5-Gen-10-16-inch-AMD/83ltcto1wwar1,//p4-ofp.static.pub//fes/cms/2025/04/04/jiji2singllsx0ge6te3pq1uxsghqs412326.png,83LTCTO1WWAR1_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.238544321721892
"Legion Pro 5 Gen 10 (16"" AMD) GeForce RTX™ Serie 50 ¡Personalizable!",Lenovo,3752278.36,4.8,7.0,Impulsa tus conquistas en los videojuegos con los procesadores AMD Ryzen serie 8000 Gráficos NVIDIA GeForce RTX serie 50 con funciones innovadoras de IA Lenovo AI Engine para optimizar el sistema en tiempo real en los videojuegos y más allá Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador AMD Ryzen™ 9 8945HX (2,50 GHz hasta 5,40 GHz)', 'Sistema operativo': 'Windows 11 Home idioma único 64', 'Tarjeta gráfica': 'GPU para equipo portátil NVIDIA® GeForce RTX™ 5070 8GB GDDR7', 'Memoria total': '32 GB DDR5-5200MT/s (SODIMM) - (2 x 16 GB)', 'Unidad de disco primaria': '1 TB SSD M.2 2242 PCIe Gen4 TLC', 'Tipo de pantalla': '16"" WQXGA (2560 x 1600), IPS, antirreflectante, sin capacidad táctil, HDR 400, 100 % DCI-P3, 500 nits, 240 Hz, luz azul baja', 'Garantía': '1 año Premium Care'}",Notebooks,"['ROOTPMI', 'laptops', 'legion-laptops', 'legion-pro-series', 'LEN101G0041']",/p/notebooks/legion-laptops/legion-serie-pro/Legion-Pro-5-Gen-10-16-inch-AMD/83ltcto1wwar2,//p4-ofp.static.pub//fes/cms/2025/04/04/jiji2singllsx0ge6te3pq1uxsghqs412326.png,83LTCTO1WWAR2_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.238544321721892
"Legion Pro 5 Gen 10 (16"" AMD) GeForce RTX™ Serie 50 ¡Personalizable!",Lenovo,4991181.59,4.8,7.0,Impulsa tus conquistas en los videojuegos con los procesadores AMD Ryzen serie 8000 Gráficos NVIDIA GeForce RTX serie 50 con funciones innovadoras de IA Lenovo AI Engine para optimizar el sistema en tiempo real en los videojuegos y más allá Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador AMD Ryzen™ 9 9955HX (2,50 GHz hasta 5,40 GHz)', 'Sistema operativo': 'Windows 11 Home idioma único 64', 'Tarjeta gráfica': 'GPU para equipo portátil NVIDIA® GeForce RTX™ 5060 8GB GDDR7', 'Memoria total': '32 GB DDR5-5600MT/s (SODIMM) - (2 x 16 GB)', 'Unidad de disco primaria': '1 TB SSD M.2 2242 PCIe Gen4 TLC', 'Tipo de pantalla': '16"" WQXGA (2560 x 1600), OLED, brillante, sin capacidad táctil, HDR 1000 negro verdadero, 100 % DCI-P3, 500 nits, 165 Hz, luz azul baja', 'Garantía': '1 año Premium Care'}",Notebooks,"['ROOTPMI', 'laptops', 'legion-laptops', 'legion-pro-series', 'LEN101G0041']",/p/notebooks/legion-laptops/legion-serie-pro/Legion-Pro-5-Gen-10-16-inch-AMD/83f2cto1wwar1,//p4-ofp.static.pub//fes/cms/2025/04/04/jiji2singllsx0ge6te3pq1uxsghqs412326.png,83F2CTO1WWAR1_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.238544321721892
"Legion Pro 5i Gen 10 (16"" Intel) GeForce RTX™ Serie 50 ¡Personalizable!",Lenovo,3609668.0,4.8,73.0,Procesadores Intel Core Ultra para obtener el máximo nivel de rendimiento y eficiencia Gráficos NVIDIA GeForce RTX serie 50 con funciones de IA innovadoras Lenovo AI Engine para optimizar el sistema en tiempo real en videojuegos y más allá,"{'Procesador': 'Procesador Intel® Core™ Ultra 7 255HX (núcleos E de hasta 4,50 GHz núcleos P de hasta 5,20 GHz)', 'Sistema operativo': 'Windows 11 Home idioma único 64', 'Tarjeta gráfica': 'GPU para equipo portátil NVIDIA® GeForce RTX™ 5060 8GB GDDR7', 'Memoria total': '16 GB DDR5-5600MT/s (SODIMM)', 'Unidad de disco primaria': '512 GB SSD M.2 2242 PCIe Gen4 TLC', 'Tipo de pantalla': '16"" WQXGA (2560 x 1600), OLED, brillante, sin capacidad táctil, HDR 1000 negro verdadero, 100 % DCI-P3, 500 nits, 165 Hz, luz azul baja', 'Garantía': '1 año Premium Care'}",Notebooks,"['ROOTPMI', 'laptops', 'legion-laptops', 'legion-pro-series', 'LEN101G0040']",/p/notebooks/legion-laptops/legion-serie-pro/Legion-Pro-5i-Gen-10-16-inch-Intel/83f3cto1wwar1,//p2-ofp.static.pub//fes/cms/2025/10/13/ogyuq0nxb7v3i6ow4r6w85ovvt98zf968017.png,83F3CTO1WWAR1_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.834244175862673
"Legion Pro 5i Gen 10 (16"" Intel) GeForce RTX™ Serie 50 ¡Personalizable!",Lenovo,4732766.79,4.8,73.0,Procesadores Intel Core Ultra para obtener el máximo nivel de rendimiento y eficiencia Gráficos NVIDIA GeForce RTX serie 50 con funciones de IA innovadoras Lenovo AI Engine para optimizar el sistema en tiempo real en videojuegos y más allá,"{'Procesador': 'Procesador Intel® Core™ Ultra 9 275HX (núcleos E de hasta 4,60 GHz núcleos P de hasta 5,40 GHz)', 'Sistema operativo': 'Windows 11 Home idioma único 64', 'Tarjeta gráfica': 'GPU para equipo portátil NVIDIA® GeForce RTX™ 5070 8GB GDDR7', 'Memoria total': '32 GB DDR5-5600MT/s (SODIMM) - (2 x 16 GB)', 'Unidad de disco primaria': '1 TB SSD M.2 2242 PCIe Gen4 TLC', 'Tipo de pantalla': '16"" WQXGA (2560 x 1600), OLED, brillante, sin capacidad táctil, HDR 1000 negro verdadero, 100 % DCI-P3, 500 nits, 165 Hz, luz azul baja', 'Garantía': '1 año Premium Care'}",Notebooks,"['ROOTPMI', 'laptops', 'legion-laptops', 'legion-pro-series', 'LEN101G0040']",/p/notebooks/legion-laptops/legion-serie-pro/Legion-Pro-5i-Gen-10-16-inch-Intel/83f3cto1wwar2,//p2-ofp.static.pub//fes/cms/2025/10/13/ogyuq0nxb7v3i6ow4r6w85ovvt98zf968017.png,83F3CTO1WWAR2_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.834244175862673
"Legion Pro 5i Gen 9 (16"" Intel) GeForce RTX™ 4070",Lenovo,4305999.01,4.6,305.0,Experimenta el rendimiento competitivo de los esports gracias a los procesadores Intel Core y AI Engine de Lenovo Sumérgete en un mundo de gaming de alta definición gracias a los gráficos NVIDIA GeForce RTX de la serie 40 Disfruta de una capacidad de respuesta ultrarrápida y de imágenes fluidas en una pantalla hasta WQXGA PureSight Gaming Display de 16 Disfruta de sesiones de gaming frescas y sin interrupciones gracias a la innovadora tecnología de refrigeración Legion ColdFront 50 Personaliza tu experiencia de gaming con la opcion del teclado Legion TrueStrike con RGB de 4 zonas controlado por Lenovo Spectrum Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador Intel® Core™ i9-14900HX de 14ᵃ Generación (núcleos E de hasta 4,10 GHz núcleos P de hasta 5,80 GHz)', 'Sistema operativo': 'Windows 11 Home idioma único 64', 'Tarjeta gráfica': 'GPU para equipo portátil NVIDIA® GeForce RTX™ 4070 8GB GDDR6', 'Memoria total': '32 GB DDR5-5600MT/s (SODIMM)(2 x 16 GB)', 'Unidad de disco primaria': '1 TB SSD M.2 2280 PCIe Gen4 TLC', 'Tipo de pantalla': '16"" WQXGA (2560 x 1600), IPS, antirreflectante, sin capacidad táctil, 100 % sRGB, 300 nits, 165 Hz, marco biselado fino, luz azul baja', 'Garantía': '1 año Premium Care'}",Notebooks,"['ROOTPMI', 'laptops', 'legion-laptops', 'legion-pro-series', 'LEN101G0033']",/p/notebooks/legion-laptops/legion-serie-pro/Lenovo-Legion-Pro-5i-Gen-9-(16-inch-Intel)/83df00jear,https://p1-ofp.static.pub/medias/26176126994_LegionPro5iG9RGB_IMG_202311130314521725611546036.PNG,83DF00JEAR_f31ab1f1b6026-4f65-9ed9-0142293b720b,4.236849981294426
"Legion Pro 7i Gen 10 (16"" Intel) GeForce RTX™ Serie 50 ¡Personalizable!",Lenovo,6247871.15,4.7,64.0,Incluye procesadores Intel Core Ultra para un rendimiento superior Teclado TrueStrike con RGB personalizable Lenovo AI Engine avanzado para optimizaciones en tiempo real Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador Intel® Core™ Ultra 9 275HX (núcleos E de hasta 4,60 GHz núcleos P de hasta 5,40 GHz)', 'Sistema operativo': '<span style=""white-space:nowrap;"">Windows 11</span>Home idioma único 64</br> Lenovo recomienda Windows 11 Pro para empresas', 'Tarjeta gráfica': 'GPU para equipo portátil NVIDIA® GeForce RTX™ 5080 16GB GDDR7', 'Memoria total': '32 GB DDR5-6400MT/s (CSODIMM) - (2 x 16 GB)', 'Unidad de disco primaria': '1 TB SSD M.2 2280 PCIe Gen4 TLC', 'Tipo de pantalla': '16"" WQXGA (2560 x 1600), OLED, brillante, sin capacidad táctil, HDR 1000 negro verdadero, 100 % DCI-P3, 500 nits, 240 Hz, luz azul baja', 'Garantía': '1 año Premium Care'}",Notebooks,"['ROOTPMI', 'laptops', 'legion-laptops', 'legion-7-series', 'LEN101G0039']",/p/notebooks/legion-laptops/serie-7/Legion-Pro-7i-Gen-10-16-inch-Intel/83f5cto1wwar1,//p1-ofp.static.pub//fes/cms/2025/07/04/4t0753vmeu5e1aju1kgrn6cvwnyjiu459797.png,83F5CTO1WWAR1_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.742220990391722
"Legion Pro 7i Gen 10 (16"" Intel) GeForce RTX™ Serie 50 ¡Personalizable!",Lenovo,8336854.74,4.7,64.0,Incluye procesadores Intel Core Ultra para un rendimiento superior Teclado TrueStrike con RGB personalizable Lenovo AI Engine avanzado para optimizaciones en tiempo real Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador Intel® Core™ Ultra 9 275HX (núcleos E de hasta 4,60 GHz núcleos P de hasta 5,40 GHz)', 'Sistema operativo': 'Windows 11 Home idioma único 64', 'Tarjeta gráfica': 'GPU para equipo portátil NVIDIA® GeForce RTX™ 5090 24GB GDDR7', 'Memoria total': '64 GB DDR5-6400MT/s (CSODIMM) - (2 x 32 GB)', 'Unidad de disco primaria': '1 TB SSD M.2 2280 de rendimiento PCIe Gen5 TLC', 'Tipo de pantalla': '16"" WQXGA (2560 x 1600), OLED, brillante, sin capacidad táctil, HDR 1000 negro verdadero, 100 % DCI-P3, 500 nits, 240 Hz, luz azul baja', 'Garantía': '1 año Premium Care'}",Notebooks,"['ROOTPMI', 'laptops', 'legion-laptops', 'legion-7-series', 'LEN101G0039']",/p/notebooks/legion-laptops/serie-7/Legion-Pro-7i-Gen-10-16-inch-Intel/83f5cto1wwar2,//p1-ofp.static.pub//fes/cms/2025/07/04/4t0753vmeu5e1aju1kgrn6cvwnyjiu459797.png,83F5CTO1WWAR2_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.742220990391722
Legion Tab Gen 3 (con Funda + Vidrio Templado),Lenovo,1020999.01,4.5,76.0,Juegos mejorados con una pantalla PureSight de 88 y frecuencia de actualización de 165 Hz Libera la potencia y el rendimiento con Snapdragon 8 Gen 3 y el sistema de refrigeración Legion ColdFront Mejora tu juego con sonido estéreo retroalimentación háptica y software Legion Space Los productos con la marca Snapdragon son de Qualcomm Technologies Inc yo sus subsidiarias,"{'Procesador': 'Procesador Qualcomm® Snapdragon™ 8 Gen 3 (3,30 GHz )', 'Sistema operativo': 'Android 14 or Later', 'Memoria total': '12 GB LPDDR5X (soldado)', 'Unidad de disco primaria': '256 GB UFS 4.0', 'Tipo de pantalla': '8,8"" 2.5K (2560 x 1600), LTPS, Touch, 500 nits, 165Hz', 'Garantía': '1 año con transporte'}",Tablets,"['ROOTPMI', 'tablets_la', 'legion-tab-series', 'LEN103G0002']",/p/tablets/legion-tab-series/Lenovo-Legion-Tab-Gen-3/zaef0040ar,https://p1-ofp.static.pub/medias/26739353087_NewLegion_202502051042071738820730764.png,ZAEF0040AR_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.7211604683195594
"Lenovo LOQ Gen 10 (15"" AMD) GeForce RTX™ 5060",Lenovo,2639999.0,4.2,14.0,AMD Ryzen ofrece potencia a los jugadores y estudiantes Pantalla para videojuegos de 156 con imágenes fluidas Tecnología de refrigeración de hipercámara para obtener energía silenciosa Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador AMD Ryzen™ 7 250 (3,30 GHz hasta 5,10 GHz)', 'Sistema operativo': 'Windows 11 Home idioma único 64', 'Tarjeta gráfica': 'GPU para equipo portátil NVIDIA® GeForce RTX™ 5060 8GB GDDR7', 'Memoria total': '24 GB DDR5-5600MT/s (SODIMM)', 'Unidad de disco primaria': '512 GB SSD M.2 2242 PCIe Gen4 QLC', 'Tipo de pantalla': '15,6"" FHD (1920 x 1080), IPS, antirreflectante, sin capacidad táctil, 100 % sRGB, 300 nits, 144 Hz', 'Garantía': '1 año Premium Care'}",Notebooks,"['ROOTPMI', 'laptops', 'loq-laptops', 'LEN101Q0012']",/p/notebooks/loq-laptops/Lenovo-LOQ-15AHP10/83jg005sar,https://p1-ofp.static.pub/medias/26974362123_15LOQ_202502060245011748567314615.png,83JG005SAR_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.260738968633705
"Lenovo LOQ Gen 10 (15"" AMD) GeForce RTX™ 5060",Lenovo,2703999.0,4.2,14.0,AMD Ryzen ofrece potencia a los jugadores y estudiantes Pantalla para videojuegos de 156 con imágenes fluidas Tecnología de refrigeración de hipercámara para obtener energía silenciosa Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador AMD Ryzen™ 7 250 (3,30 GHz hasta 5,10 GHz)', 'Sistema operativo': 'Windows 11 Home idioma único 64', 'Tarjeta gráfica': 'GPU para equipo portátil NVIDIA® GeForce RTX™ 5060 8GB GDDR7', 'Memoria total': '32 GB DDR5-5600MT/s (SODIMM)(2 x 16 GB)', 'Unidad de disco primaria': '1 TB SSD M.2 2242 PCIe Gen4 QLC', 'Tipo de pantalla': '15,6"" FHD (1920 x 1080), IPS, antirreflectante, sin capacidad táctil, 100 % sRGB, 300 nits, 144 Hz', 'Garantía': '1 año Premium Care'}",Notebooks,"['ROOTPMI', 'laptops', 'loq-laptops', 'LEN101Q0012']",/p/notebooks/loq-laptops/Lenovo-LOQ-15AHP10/83jg005xar,https://p1-ofp.static.pub/medias/26974362123_15LOQ_202502060245011747866749707.png,83JG005XAR_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.260738968633705
"Lenovo LOQ Gen 10 (15"" AMD) GeForce RTX™ Serie 50 ¡Personalizable!",Lenovo,2009888.17,4.3,13.0,AMD Ryzen ofrece potencia a los jugadores y estudiantes Pantalla para videojuegos de 156 con imágenes fluidas Tecnología de refrigeración de hipercámara para obtener energía silenciosa Teclado en Español con tecla Ñ incluida a menos que las especificaciones del equipo indiquen lo contrario Algunos puertosranuras pueden ser opcionales o variar colores sujetos a disponibilidad,"{'Procesador': 'Procesador AMD Ryzen™ 7 250 (3,30 GHz hasta 5,10 GHz)', 'Sistema operativo': 'Windows 11 Home idioma único 64', 'Tarjeta gráfica': 'GPU para equipo portátil NVIDIA® GeForce RTX™ 5050 8GB GDDR7', 'Memoria total': '16 GB DDR5-5600MT/s (SODIMM)', 'Unidad de disco primaria': '512 GB SSD M.2 2242 PCIe Gen4 TLC', 'Tipo de pantalla': '15,6"" FHD (1920 x 1080), IPS, antirreflectante, sin capacidad táctil, 100 % sRGB, 300 nits, 144 Hz', 'Garantía': '1 año Premium Care'}",Notebooks,"['ROOTPMI', 'laptops', 'loq-laptops', 'LEN101Q0012']",/p/notebooks/loq-laptops/Lenovo-LOQ-15AHP10/83jgcto1wwar1,//p3-ofp.static.pub//fes/cms/2025/05/21/efinlg6ciy0t330zl2rdsh5cm2c1tl998091.png,83JGCTO1WWAR1_f31ab1f1b6026-4f65-9ed9-0142293b720b,3.2639313488871013
